City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,Namibe,-15.1961,12.1522,65.03,82,100,11.5,AO,2022-07-17 14:20:37
296,Tessalit,20.1986,1.0114,103.93,20,6,7.76,ML,2022-07-17 14:25:45
297,Nsanje,-16.92,35.262,76.44,52,70,9.35,MW,2022-07-17 14:25:45
298,Kampot,10.6167,104.1833,80.65,84,28,6.89,KH,2022-07-17 14:25:46
299,Solnechnyy,50.7214,136.6319,61.83,65,94,2.28,RU,2022-07-17 14:25:46
300,Doha,25.2867,51.5333,107.91,55,6,11.5,QA,2022-07-17 14:21:55
301,Tutoia,-2.7619,-42.2744,86.77,56,7,5.73,BR,2022-07-17 14:25:46
302,Inhambane,-23.865,35.3833,72.73,65,0,11.63,MZ,2022-07-17 14:25:47
303,Boundiali,9.5217,-6.4869,82.76,63,97,6.93,CI,2022-07-17 14:25:47
304,Chernyshevskiy,63.0128,112.4714,52.18,90,95,2.57,RU,2022-07-17 14:21:39
305,Tezu,27.9167,96.1667,79.27,98,63,2.53,IN,2022-07-17 14:25:47
306,Hanko,59.8333,22.95,60.06,65,100,23.87,FI,2022-07-17 14:25:47
307,Sistranda,63.7256,8.834,55.36,92,100,20.71,NO,2022-07-17 14:24:43
308,Key West,24.5557,-81.7826,91.4,69,0,14.97,US,2022-07-17 14:25:48
309,Arkhangelsk,64.5401,40.5433,69.91,52,40,6.71,RU,2022-07-17 14:24:17
310,Fort Erie,42.9001,-78.9329,83.05,56,75,4.61,CA,2022-07-17 14:24:59
311,Kurilsk,45.2333,147.8833,56.26,96,100,18.72,RU,2022-07-17 14:25:38
312,Pandan,14.0453,124.1694,81.68,80,79,1.16,PH,2022-07-17 14:25:48
313,Tiarei,-17.5333,-149.3333,71.62,74,63,19.98,PF,2022-07-17 14:25:49
314,Pangnirtung,66.1451,-65.7125,49.35,65,55,3.6,CA,2022-07-17 14:22:17
315,East London,-33.0153,27.9116,86.94,17,0,5.75,ZA,2022-07-17 14:25:49
316,Hobyo,5.3505,48.5268,79.54,70,47,32.53,SO,2022-07-17 14:25:49
317,Dalbandin,28.8947,64.4101,100.6,23,70,12.66,PK,2022-07-17 14:25:50
318,Komsomolskiy,40.4272,71.7189,99.32,13,0,4.61,UZ,2022-07-17 14:25:50
319,College,64.8569,-147.8028,57.15,76,100,4.61,US,2022-07-17 14:20:37
320,Pavlodar,52.3,76.95,76.8,36,0,15.66,KZ,2022-07-17 14:25:50
321,Porto Walter,-8.2686,-72.7439,77.9,93,82,0.2,BR,2022-07-17 14:25:51
322,Shingu,33.7333,135.9833,75.11,88,100,5.5,JP,2022-07-17 14:18:09
323,Mackenzie,55.2999,-123.1698,48.42,87,0,3.44,CA,2022-07-17 14:26:51
324,Cayenne,4.9333,-52.3333,89.64,1,75,6.91,GF,2022-07-17 14:26:51
325,Cabras,39.93,8.5314,89.29,41,0,9.91,IT,2022-07-17 14:26:52
326,Bamako,12.65,-8.0,70.21,100,75,4.61,ML,2022-07-17 14:25:06
327,Huarmey,-10.0681,-78.1522,63.21,79,26,5.19,PE,2022-07-17 14:26:52
328,Manado,1.487,124.8455,75.97,100,40,2.3,ID,2022-07-17 14:26:52
329,Santa Marta,11.2408,-74.199,86.05,70,40,3.44,CO,2022-07-17 14:26:53
330,Trelew,-43.249,-65.3051,44.47,48,100,13.91,AR,2022-07-17 14:26:12
331,Oda,35.1833,132.5,74.34,86,100,7.9,JP,2022-07-17 14:26:53
332,Ostrovnoy,68.0531,39.5131,67.03,59,17,15.99,RU,2022-07-17 14:24:11
333,Ribeira Grande,38.5167,-28.7,79.2,65,40,6.91,PT,2022-07-17 14:26:53
334,Proletarsk,46.7031,41.7192,92.91,27,82,2.64,RU,2022-07-17 14:26:53
335,Gorontalo,0.5412,123.0595,75.24,94,99,1.61,ID,2022-07-17 14:22:21
336,Vanimo,-2.6741,141.3028,75.92,88,100,2.15,PG,2022-07-17 14:16:57
337,Koulamoutou,-1.1303,12.4736,90.0,39,91,2.57,GA,2022-07-17 14:26:54
338,Rancho Palos Verdes,33.7445,-118.387,70.81,93,100,5.75,US,2022-07-17 14:22:53
339,Araouane,18.9048,-3.5265,104.65,23,49,12.82,ML,2022-07-17 14:26:54
340,Marsh Harbour,26.5412,-77.0636,83.1,75,75,18.77,BS,2022-07-17 14:26:54
341,Lagoa,39.05,-27.9833,70.12,89,8,11.72,PT,2022-07-17 14:22:27
342,Charters Towers,-20.1,146.2667,60.8,82,57,7.25,AU,2022-07-17 14:24:17
343,Pathein,16.7833,94.7333,80.2,89,100,6.96,MM,2022-07-17 14:26:55
344,Sandnessjoen,66.0217,12.6316,55.92,71,75,10.36,NO,2022-07-17 14:26:55
345,Ucluelet,48.9329,-125.5528,57.09,91,76,2.53,CA,2022-07-17 14:26:56
346,Rangapara,26.8167,92.65,81.61,89,73,0.76,IN,2022-07-17 14:26:56
347,Jalu,29.0331,21.5482,98.94,15,0,14.65,LY,2022-07-17 14:26:56
348,Odweyne,9.4092,45.064,81.46,40,87,25.48,SO,2022-07-17 14:26:57
349,Znamenskoye,57.1281,73.8282,65.55,65,85,4.85,RU,2022-07-17 14:26:57
350,Jingdezhen,29.2947,117.2079,78.28,91,100,0.56,CN,2022-07-17 14:26:57
351,Shu,43.5983,73.7614,95.5,10,0,5.68,KZ,2022-07-17 14:26:57
352,Ongandjera,-17.8833,15.0667,77.34,20,0,9.66,NA,2022-07-17 14:26:58
353,Noumea,-22.2763,166.4572,64.38,79,35,8.86,NC,2022-07-17 14:26:58
354,Nordfjordeid,61.9063,5.9915,59.86,88,75,10.36,NO,2022-07-17 14:26:58
355,Angoram,-4.0625,144.0661,73.74,99,50,1.77,PG,2022-07-17 14:26:59
356,Barabai,-2.5833,115.3833,71.89,95,100,1.21,ID,2022-07-17 14:26:59
357,Digha,21.6833,87.55,83.64,82,55,18.07,IN,2022-07-17 14:26:59
358,Severo-Kurilsk,50.6789,156.125,53.74,96,100,1.52,RU,2022-07-17 14:24:28
359,Kununurra,-15.7667,128.7333,55.38,76,7,0.0,AU,2022-07-17 14:26:44
360,Kollam,8.8833,76.6,77.83,86,100,9.17,IN,2022-07-17 14:27:00
361,Pacific Grove,36.6177,-121.9166,56.88,95,100,6.91,US,2022-07-17 14:14:37
362,Presidente Olegario,-18.4178,-46.4181,78.48,30,89,5.91,BR,2022-07-17 14:24:39
363,Chifeng,42.2683,118.9636,67.87,77,0,4.63,CN,2022-07-17 14:27:00
364,Baudh,20.8416,84.3213,79.74,91,13,5.26,IN,2022-07-17 14:27:01
365,Bambous Virieux,-20.3428,57.7575,69.22,88,75,17.27,MU,2022-07-17 14:27:01
366,Kholodnyy,62.7167,147.95,62.98,89,100,5.7,RU,2022-07-17 14:27:01
367,Yaan,7.3833,8.5667,82.27,63,100,6.06,NG,2022-07-17 14:27:01
368,Dingle,10.9995,122.6711,75.87,95,100,3.11,PH,2022-07-17 14:18:01
369,Riyadh,24.6877,46.7219,105.94,8,94,5.17,SA,2022-07-17 14:23:01
370,Lunenburg,44.3835,-64.3155,76.48,79,100,9.22,CA,2022-07-17 14:28:02
371,Yar-Sale,66.8333,70.8333,71.06,45,79,3.06,RU,2022-07-17 14:24:49
372,San Cristobal,7.7669,-72.225,77.18,95,100,4.74,VE,2022-07-17 14:23:28
373,Paamiut,61.994,-49.6678,42.26,87,100,9.64,GL,2022-07-17 14:28:03
374,Lisakovsk,52.5369,62.4936,75.22,64,100,6.06,KZ,2022-07-17 14:28:03
375,Husavik,66.0449,-17.3389,46.71,95,100,12.03,IS,2022-07-17 14:21:49
376,Pringsewu,-5.3582,104.9744,74.48,97,76,1.25,ID,2022-07-17 14:18:08
377,Shimoda,34.6667,138.95,76.1,89,69,13.56,JP,2022-07-17 14:28:03
378,Kasongo-Lunda,-6.4667,16.8167,97.81,18,7,2.95,CD,2022-07-17 14:28:04
379,Rocha,-34.4833,-54.3333,48.22,60,2,14.74,UY,2022-07-17 14:23:04
380,Emba,48.8264,58.1442,92.71,20,0,7.38,KZ,2022-07-17 14:23:02
381,Toguchin,55.2353,84.3858,57.47,75,35,13.11,RU,2022-07-17 14:28:04
382,Leavenworth,39.2333,-95.0336,80.94,92,12,1.99,US,2022-07-17 14:28:05
383,Kamarion,36.8,25.8167,72.75,73,0,29.62,GR,2022-07-17 14:28:05
384,Gorin,51.1983,136.6669,65.66,82,96,2.42,RU,2022-07-17 14:28:05
385,Dawei,14.0833,98.2,78.71,89,34,2.62,MM,2022-07-17 14:28:06
386,Srandakan,-7.9386,110.2506,76.77,85,100,6.38,ID,2022-07-17 14:28:06
387,Matam,15.6175,-13.3303,98.11,25,84,14.38,SN,2022-07-17 14:28:06
388,Kula,38.5473,28.6498,90.79,19,0,20.83,TR,2022-07-17 14:28:07
389,Vao,-22.6667,167.4833,70.09,71,99,20.38,NC,2022-07-17 14:28:07
390,Lavrentiya,65.5833,-171.0,46.78,89,100,8.72,RU,2022-07-17 14:28:07
391,Poum,-20.2333,164.0167,72.82,72,47,19.06,NC,2022-07-17 14:20:30
392,Morant Bay,17.8815,-76.4093,87.42,69,4,12.08,JM,2022-07-17 14:28:07
393,Linxia,35.6003,103.2064,61.41,66,100,3.2,CN,2022-07-17 14:28:08
394,Port-Gentil,-0.7193,8.7815,82.36,65,40,12.66,GA,2022-07-17 14:19:21
395,Port Blair,11.6667,92.75,81.99,84,100,10.31,IN,2022-07-17 14:28:08
396,Pareora,-44.4871,171.2132,43.65,83,10,15.35,NZ,2022-07-17 14:28:08
397,Adre,13.4667,22.2,88.88,42,37,8.55,TD,2022-07-17 14:28:09
398,Buraydah,26.326,43.975,108.05,6,100,7.34,SA,2022-07-17 14:24:57
399,Lac Du Bonnet,50.2536,-96.0612,71.92,79,0,8.48,CA,2022-07-17 14:28:09
400,Hervey Bay,-25.2986,152.8535,64.71,71,100,1.63,AU,2022-07-17 14:28:09
401,Clearwater,27.9659,-82.8001,86.95,74,0,10.0,US,2022-07-17 14:24:28
402,Bela,25.9333,81.9833,101.07,34,86,5.14,IN,2022-07-17 14:28:10
403,Champerico,14.3,-91.9167,82.94,82,95,6.96,GT,2022-07-17 14:28:10
404,Norman Wells,65.282,-126.8329,59.04,94,75,0.0,CA,2022-07-17 14:28:10
405,Nyurba,63.2842,118.3319,60.37,93,100,4.92,RU,2022-07-17 14:26:39
406,Carnot,4.9409,15.8665,82.04,65,98,3.11,CF,2022-07-17 14:28:11
407,Mudgee,-32.5943,149.5871,50.79,65,84,7.67,AU,2022-07-17 14:28:11
408,Tamsweg,47.1281,13.811,76.44,43,33,3.74,AT,2022-07-17 14:28:11
409,Acari,-15.4311,-74.6158,66.88,63,54,5.32,PE,2022-07-17 14:28:11
410,Le Port,-20.9373,55.2919,71.26,60,23,4.14,RE,2022-07-17 14:28:12
411,Port Moresby,-9.4431,147.1797,76.42,94,40,2.3,PG,2022-07-17 14:28:12
412,Fare,-16.7,-151.0167,76.24,73,65,20.29,PF,2022-07-17 14:28:12
413,Fukue,32.6881,128.8419,79.57,87,100,12.06,JP,2022-07-17 14:28:13
414,Salisbury,51.0693,-1.7957,86.56,27,100,17.27,GB,2022-07-17 14:28:13
415,Artyom,40.4723,50.333,87.94,73,0,17.4,AZ,2022-07-17 14:29:13
416,Lorengau,-2.0226,147.2712,80.64,83,95,8.77,PG,2022-07-17 14:29:14
417,Mitsamiouli,-11.3847,43.2844,80.89,65,40,11.5,KM,2022-07-17 14:29:14
418,Oeiras Do Para,-2.0031,-49.8544,91.2,50,82,2.44,BR,2022-07-17 14:29:14
419,Chapais,49.7834,-74.8492,69.58,55,38,7.4,CA,2022-07-17 14:29:15
420,Tsuruga,35.6455,136.0558,75.63,83,96,3.42,JP,2022-07-17 14:29:15
421,Tikrit,34.6071,43.6782,111.02,8,0,13.89,IQ,2022-07-17 14:29:15
422,Nishihara,26.1842,127.7558,82.06,93,75,12.66,JP,2022-07-17 14:19:23
423,Sovetskiy,61.3614,63.5842,73.51,46,100,2.35,RU,2022-07-17 14:25:47
424,San Antonio Huista,15.65,-91.7667,72.32,68,45,1.52,GT,2022-07-17 14:29:15
425,Pemangkat,1.1667,108.9667,80.53,75,100,8.95,ID,2022-07-17 14:29:16
426,Alta Floresta,-9.8756,-56.0861,93.02,40,0,9.22,BR,2022-07-17 14:29:17
427,Ilhabela,-23.7781,-45.3581,82.72,48,96,5.26,BR,2022-07-17 14:26:38
428,Yerbogachen,61.2767,108.0108,59.79,76,91,3.24,RU,2022-07-17 14:29:17
429,Mount Gambier,-37.8333,140.7667,47.08,72,100,10.25,AU,2022-07-17 14:29:17
430,Port Lincoln,-34.7333,135.8667,52.63,67,98,11.5,AU,2022-07-17 14:20:34
431,Sorland,67.667,12.6934,53.46,66,75,6.91,NO,2022-07-17 14:29:18
432,Mahajanga,-15.7167,46.3167,84.22,42,40,9.22,MG,2022-07-17 14:29:18
433,Nokaneng,-19.6667,22.2667,74.55,20,0,9.91,BW,2022-07-17 14:29:18
434,Brae,60.3964,-1.353,56.34,77,100,13.94,GB,2022-07-17 14:29:18
435,Evans,33.5337,-82.1307,86.27,60,0,1.99,US,2022-07-17 14:29:19
436,Itupiranga,-5.1347,-49.3267,91.72,38,29,4.03,BR,2022-07-17 14:29:19
437,Curvelo,-18.7564,-44.4308,81.12,33,100,3.22,BR,2022-07-17 14:29:19
438,Arcos,-20.2819,-45.5394,78.26,39,98,5.64,BR,2022-07-17 14:29:20
439,Isabela,6.7085,121.9711,78.85,83,100,5.7,PH,2022-07-17 14:29:20
440,Ust-Koksa,50.2696,85.6108,63.82,76,65,3.94,RU,2022-07-17 14:29:20
441,Okha,53.5739,142.9478,52.61,90,100,14.83,RU,2022-07-17 14:29:21
442,Touros,-5.1989,-35.4608,82.4,68,53,17.49,BR,2022-07-17 14:24:07
443,Sebinkarahisar,40.2883,38.4236,69.91,59,18,9.04,TR,2022-07-17 14:29:21
444,Yatou,37.15,122.3833,72.9,91,100,5.57,CN,2022-07-17 14:29:22
445,Tatarsk,55.219,75.9828,66.38,65,34,7.0,RU,2022-07-17 14:29:22
446,Pattani,6.75,100.4167,76.71,85,49,2.24,TH,2022-07-17 14:29:22
447,Irati,-25.4672,-50.6511,61.86,63,100,2.26,BR,2022-07-17 14:26:29
448,Fort-Shevchenko,44.5086,50.263,83.43,59,0,6.44,KZ,2022-07-17 14:29:23
449,Prieska,-29.6641,22.7474,68.95,28,0,16.82,ZA,2022-07-17 14:29:23
450,Khor,47.8861,134.9464,63.45,90,98,2.51,RU,2022-07-17 14:29:23
451,Natal,-5.795,-35.2094,83.05,83,75,18.41,BR,2022-07-17 14:29:23
452,Ahipara,-35.1667,173.1667,48.52,85,92,4.81,NZ,2022-07-17 14:29:24
453,Benito Juarez,19.385,-99.165,64.99,64,75,3.44,MX,2022-07-17 14:29:24
454,Kutum,14.2,24.6667,88.16,31,58,6.98,SD,2022-07-17 14:25:45
455,Lappeenranta,61.0587,28.1887,59.05,88,20,5.75,FI,2022-07-17 14:29:24
456,Anloga,5.7947,0.8973,78.17,79,36,14.18,GH,2022-07-17 14:29:25
457,San Patricio,28.017,-97.5169,86.9,71,55,7.63,US,2022-07-17 14:29:25
458,Ciudad Bolivar,8.1222,-63.5497,84.13,67,31,6.76,VE,2022-07-17 14:25:13
459,Roanoke Rapids,36.4615,-77.6542,80.55,94,0,5.75,US,2022-07-17 14:29:25
460,Verkhnetulomskiy,68.6073,31.7962,66.33,76,91,3.58,RU,2022-07-17 14:30:26
461,Sal Rei,16.1833,-22.9167,80.8,65,75,14.97,CV,2022-07-17 14:30:26
462,Egvekinot,66.3167,-179.1667,42.3,95,100,4.92,RU,2022-07-17 14:30:26
463,Alofi,-19.0595,-169.9187,73.29,88,29,11.5,NU,2022-07-17 14:30:26
464,Buenos Aires,-34.6132,-58.3772,49.91,62,0,5.75,AR,2022-07-17 14:29:37
465,Aykhal,66.0,111.5,48.69,96,100,2.46,RU,2022-07-17 14:30:27
466,La Brea,15.8,-85.9667,85.51,62,40,3.44,HN,2022-07-17 14:30:27
467,Aripuana,-9.1667,-60.6333,93.27,35,17,4.14,BR,2022-07-17 14:30:27
468,Namatanai,-3.6667,152.4333,79.47,80,27,9.35,PG,2022-07-17 14:22:55
469,Fairbanks,64.8378,-147.7164,57.16,77,100,5.75,US,2022-07-17 14:24:09
470,Vernon,50.2581,-119.2691,65.3,61,0,2.3,CA,2022-07-17 14:29:45
471,Avera,33.194,-82.5271,83.55,58,0,2.13,US,2022-07-17 14:30:28
472,Salym,60.0625,71.4789,63.41,66,71,3.94,RU,2022-07-17 14:30:28
473,Panaba,21.2833,-88.2667,87.26,54,5,4.18,MX,2022-07-17 14:30:28
474,Kavieng,-2.5744,150.7967,82.6,77,77,15.77,PG,2022-07-17 14:30:28
475,Bermejo,-32.8833,-68.8,39.11,70,0,4.61,AR,2022-07-17 14:30:29
476,Motygino,58.1831,94.7592,62.26,63,100,5.46,RU,2022-07-17 14:30:29
477,Matara,5.9485,80.5353,79.65,85,100,9.26,LK,2022-07-17 14:30:30
478,El Campo,29.1966,-96.2697,84.49,64,42,6.49,US,2022-07-17 14:30:30
479,Burnie,-41.0667,145.9167,41.94,78,64,16.4,AU,2022-07-17 14:30:30
480,Whitianga,-36.8333,175.7,47.1,81,84,1.32,NZ,2022-07-17 14:30:30
481,Qaqortoq,60.7167,-46.0333,45.54,75,11,10.16,GL,2022-07-17 14:30:31
482,Brenham,30.1669,-96.3977,86.83,65,0,10.36,US,2022-07-17 14:30:31
483,Owando,-0.4819,15.8999,92.14,35,68,4.32,CG,2022-07-17 14:30:32
484,Kurayoshi,35.4333,133.8167,73.71,88,75,4.9,JP,2022-07-17 14:30:32
485,Cobh,51.8572,-8.2992,74.44,64,0,11.5,IE,2022-07-17 14:30:32
486,Aswan,24.0934,32.907,103.3,10,0,13.8,EG,2022-07-17 14:30:33
487,Phuket,8.0,98.25,87.13,88,20,2.3,TH,2022-07-17 14:25:35
488,Quelimane,-17.8786,36.8883,67.42,92,48,5.03,MZ,2022-07-17 14:30:33
489,Sabha,27.0377,14.4283,96.89,10,0,12.33,LY,2022-07-17 14:30:33
490,Madera,37.1666,-119.8343,91.08,36,2,1.39,US,2022-07-17 14:30:34
491,Tambopata,-12.7333,-69.1833,80.49,78,20,2.3,PE,2022-07-17 14:30:34
492,Arecibo,18.4724,-66.7157,88.27,78,12,5.01,PR,2022-07-17 14:30:34
493,Kattivakkam,13.2167,80.3167,86.09,88,100,8.5,IN,2022-07-17 14:30:35
494,Kidal,18.4411,1.4078,97.88,28,88,8.75,ML,2022-07-17 14:30:35
495,Moramanga,-18.9333,48.2,57.36,85,85,6.87,MG,2022-07-17 14:30:35
496,Tsumeb,-19.2333,17.7167,72.57,19,0,13.8,NA,2022-07-17 14:30:36
497,Axim,4.8699,-2.2405,78.48,71,84,11.12,GH,2022-07-17 14:25:19
498,Amapa,1.0,-52.0,88.81,51,12,4.45,BR,2022-07-17 14:30:36
499,Dakar,14.6937,-17.4441,86.88,65,40,13.8,SN,2022-07-17 14:29:14
500,Meadow Lake,34.8014,-106.5436,84.61,22,19,4.56,US,2022-07-17 14:30:22
501,Elizabeth City,36.2946,-76.2511,84.99,77,0,5.75,US,2022-07-17 14:30:36
502,Bonavista,48.6499,-53.1147,63.36,67,10,12.93,CA,2022-07-17 14:30:37
503,Viedma,-40.8135,-62.9967,51.85,40,29,29.21,AR,2022-07-17 14:30:26
504,Erzin,36.9559,36.2,86.23,53,0,10.47,TR,2022-07-17 14:30:37
505,Novoagansk,61.9449,76.6625,62.92,58,82,10.22,RU,2022-07-17 14:31:37
506,Pakxan,18.3778,103.6601,78.35,94,56,2.48,LA,2022-07-17 14:31:38
507,Mitchell,43.7094,-98.0298,69.78,99,100,6.91,US,2022-07-17 14:30:37
508,Dali,25.7,100.1833,67.73,87,36,5.55,CN,2022-07-17 14:24:07
509,Bella Union,-30.2752,-57.6007,50.36,67,0,3.11,UY,2022-07-17 14:31:38
510,Conde,-7.2597,-34.9075,78.26,83,75,17.27,BR,2022-07-17 14:31:39
511,Vadamadurai,10.4667,78.0833,79.11,77,100,3.13,IN,2022-07-17 14:31:39
512,Bhitarwar,25.8,78.1167,94.78,44,69,7.09,IN,2022-07-17 14:31:39
513,Iztapa,13.9333,-90.7075,82.45,83,0,6.91,GT,2022-07-17 14:31:40
514,Hanzhong,33.0728,107.0303,77.25,58,66,1.61,CN,2022-07-17 14:31:40
515,Tilichiki,60.4667,166.1,52.9,89,74,6.02,RU,2022-07-17 14:31:40
516,Kungurtug,50.5994,97.5228,56.46,61,45,2.39,RU,2022-07-17 14:31:41
517,Tateyama,34.9833,139.8667,79.11,89,27,17.07,JP,2022-07-17 14:31:41
518,Tres Palos,18.1833,-101.6167,75.67,89,98,3.8,MX,2022-07-17 14:31:41
519,Trinidad,-14.8333,-64.9,57.18,94,100,11.5,BO,2022-07-17 14:31:41
520,Nahan,30.55,77.3,84.74,60,2,4.9,IN,2022-07-17 14:31:42
521,Christchurch,-43.5333,172.6333,48.4,69,96,6.91,NZ,2022-07-17 14:27:34
522,Beloha,-25.1667,45.05,69.51,63,32,16.64,MG,2022-07-17 14:31:42
523,Meridian,43.6121,-116.3915,73.9,53,0,3.0,US,2022-07-17 14:29:36
524,Mildura,-34.2,142.15,47.95,68,58,9.95,AU,2022-07-17 14:31:38
525,Castelbuono,37.932,14.0886,95.07,72,8,5.97,IT,2022-07-17 14:31:42
526,Luwuk,-0.9516,122.7875,76.06,87,97,5.17,ID,2022-07-17 14:31:43
527,Port Elizabeth,-33.918,25.5701,84.31,27,0,5.75,ZA,2022-07-17 14:31:43
528,Quilali,13.567,-86.026,77.43,77,91,5.1,NI,2022-07-17 14:31:43
529,Locri,38.2414,16.2623,86.13,43,0,4.54,IT,2022-07-17 14:31:43
530,Prince George,53.9166,-122.753,54.25,92,0,3.44,CA,2022-07-17 14:30:22
531,Kovylkino,54.0388,43.9139,71.31,78,54,2.89,RU,2022-07-17 14:31:44
532,Kabrai,25.4167,80.0167,100.17,34,47,10.87,IN,2022-07-17 14:31:44
533,Nayudupeta,13.9,79.9,92.28,75,100,4.41,IN,2022-07-17 14:31:44
534,Raudeberg,61.9875,5.1352,56.07,87,92,21.34,NO,2022-07-17 14:31:44
535,Cabatuan,10.8794,122.486,76.21,91,100,1.52,PH,2022-07-17 14:31:45
536,Ust-Kuyga,70.0167,135.6,43.32,68,98,5.06,RU,2022-07-17 14:31:45
537,Nuuk,64.1835,-51.7216,45.21,87,75,20.71,GL,2022-07-17 14:31:45
538,Ejura,7.3856,-1.3562,77.77,79,98,3.53,GH,2022-07-17 14:31:45
539,Tungor,53.3808,142.9564,51.67,91,100,14.43,RU,2022-07-17 14:31:46
540,Liuzhou,24.3126,109.3892,81.57,91,100,4.5,CN,2022-07-17 14:31:46
541,Beian,63.6559,9.5683,56.01,88,75,14.97,NO,2022-07-17 14:31:46
542,Huilong,31.8111,121.655,80.92,95,100,13.4,CN,2022-07-17 14:31:47
543,Sechura,-5.5569,-80.8222,65.79,73,9,13.11,PE,2022-07-17 14:27:43
544,Am Timan,11.0297,20.2827,81.12,69,97,7.34,TD,2022-07-17 14:31:47
545,Ayan,56.45,138.1667,57.52,95,100,10.27,RU,2022-07-17 14:31:47
546,Hereford,52.0568,-2.7148,88.75,42,100,3.0,GB,2022-07-17 14:31:48
547,Illapel,-31.6308,-71.1653,56.26,37,13,1.66,CL,2022-07-17 14:31:48
548,Wukari,7.85,9.7833,82.65,63,100,3.94,NG,2022-07-17 14:31:48
549,Jizan,17.3333,42.6667,92.34,27,28,19.19,SA,2022-07-17 14:31:48
550,Cartagena,10.3997,-75.5144,83.82,84,75,4.61,CO,2022-07-17 14:27:18
551,Pansemal,21.65,74.7,80.98,82,100,10.96,IN,2022-07-17 14:31:49
552,Moba,33.2288,105.0179,63.19,64,99,5.68,CN,2022-07-17 14:31:49
553,Rome,34.257,-85.1647,86.49,70,0,5.75,US,2022-07-17 14:30:06
554,Bandrele,-12.9067,45.1914,78.55,73,40,10.36,YT,2022-07-17 14:32:50
555,Lamesa,32.7376,-101.951,84.52,33,67,10.18,US,2022-07-17 14:32:50
556,Auki,-8.7676,160.7034,76.71,86,28,3.65,SB,2022-07-17 14:32:50
557,Najran,17.4924,44.1277,101.05,15,78,12.41,SA,2022-07-17 14:32:51
558,Kurumkan,54.3,110.3,60.37,60,32,4.12,RU,2022-07-17 14:32:51
559,Grindavik,63.8424,-22.4338,53.55,82,75,9.22,IS,2022-07-17 14:32:51
560,Fortuna,40.5982,-124.1573,57.34,90,55,1.01,US,2022-07-17 14:32:52
561,Chara,56.9064,118.2631,61.03,93,97,0.56,RU,2022-07-17 14:32:52
562,Karpathos,35.507,27.2132,82.36,57,0,31.07,GR,2022-07-17 14:32:52
563,Chapada Dos Guimaraes,-15.4606,-55.7497,62.26,41,5,4.23,BR,2022-07-17 14:32:53
564,Sibolga,1.7427,98.7792,77.34,85,9,3.33,ID,2022-07-17 14:32:53
565,Neiafu,-18.65,-173.9833,75.88,83,40,5.75,TO,2022-07-17 14:32:53
566,San Pedro,14.35,121.0167,78.03,92,75,2.3,PH,2022-07-17 14:32:54
567,Evensk,61.95,159.2333,50.25,98,100,2.33,RU,2022-07-17 14:32:54
568,Santa Maria,-29.6842,-53.8069,51.1,71,100,9.22,BR,2022-07-17 14:31:52
569,Carutapera,-1.195,-46.02,86.97,60,29,6.8,BR,2022-07-17 14:32:54
570,Guapo,-16.8306,-49.5319,82.78,22,4,7.02,BR,2022-07-17 14:32:55
571,Nemuro,43.3236,145.575,62.91,99,100,16.6,JP,2022-07-17 14:32:55
572,Yaviza,8.1537,-77.6931,85.59,70,82,0.78,PA,2022-07-17 14:32:55
573,Kapit,2.0167,112.9333,75.43,90,100,1.5,MY,2022-07-17 14:32:55
574,Glens Falls,43.3095,-73.644,83.98,70,0,3.44,US,2022-07-17 14:28:22
575,Conceicao Do Araguaia,-8.2578,-49.2647,95.88,21,2,8.81,BR,2022-07-17 14:32:56
576,Gobabis,-22.45,18.9667,68.29,21,0,12.59,NA,2022-07-17 14:32:56
577,Bilma,18.6853,12.9164,100.99,22,65,3.04,NE,2022-07-17 14:32:56
578,Torzhok,57.0436,34.9622,64.78,63,86,1.05,RU,2022-07-17 14:32:56
579,Tuatapere,-46.1333,167.6833,55.62,62,59,14.41,NZ,2022-07-17 14:32:57
580,Arman,59.7,150.1667,57.02,95,11,3.65,RU,2022-07-17 14:32:57
581,Nunoa,-14.48,-70.6411,50.54,34,58,1.32,PE,2022-07-17 14:32:57
582,Dolinsk,47.35,142.8,55.74,99,100,12.26,RU,2022-07-17 14:32:58
583,Luanda,-8.8368,13.2343,74.17,72,100,16.06,AO,2022-07-17 14:28:31
584,Katherine,-14.4667,132.2667,70.12,56,40,8.05,AU,2022-07-17 14:32:58
585,Aasiaat,68.7098,-52.8699,38.44,87,46,7.92,GL,2022-07-17 14:32:58
586,Nantucket,41.2835,-70.0995,80.71,83,40,8.05,US,2022-07-17 14:32:59
587,Metu,8.3,35.5833,62.49,95,100,1.36,ET,2022-07-17 14:32:59
588,Waingapu,-9.6567,120.2641,73.49,88,64,4.97,ID,2022-07-17 14:32:59
589,Pechenga,69.5259,31.1703,60.33,73,97,6.98,RU,2022-07-17 14:32:59
590,Oussouye,12.485,-16.5469,91.58,58,49,11.95,SN,2022-07-17 14:33:00
591,Candido De Abreu,-24.5669,-51.3333,69.87,52,100,0.94,BR,2022-07-17 14:33:00
592,Siswa Bazar,27.15,83.7667,95.58,45,89,12.41,IN,2022-07-17 14:33:00
593,Wang Saphung,17.301,101.7685,83.7,92,42,4.29,TH,2022-07-17 14:33:01
594,Alice Springs,-23.7,133.8833,42.35,31,0,5.75,AU,2022-07-17 14:33:01
